winner,weight_class,is_title_bout,gender,total_rounds,r_wins_total,r_losses_total,r_age,r_height,r_weight,r_stance,r_SLpM_total,r_SApM_total,r_sig_str_acc_total,r_td_acc_total,r_str_def_total,r_td_def_total,r_sub_avg,r_td_avg,b_wins_total,b_losses_total,b_age,b_height,b_weight,b_stance,b_SLpM_total,b_SApM_total,b_sig_str_acc_total,b_td_acc_total,b_str_def_total,b_td_def_total,b_sub_avg,b_td_avg,wins_total_diff,losses_total_diff,age_diff,height_diff,weight_diff,SLpM_total_diff,SApM_total_diff,sig_str_acc_total_diff,td_acc_total_diff,str_def_total_diff,td_def_total_diff,sub_avg_diff,td_avg_diff
1,11,0,1,3.0,12,5,45.0,190.5,120.2,2,3.55,2.79,0.5,0.0,0.64,0.55,0.7,0.0,17,14,42.0,185.42,83.91,0,4.92,5.27,0.36,0.18,0.54,0.75,0.0,0.48,-5,-9,3.0,5.0800000000000125,36.290000000000006,-1.37,-2.4799999999999995,0.14,-0.18,0.0999999999999999,-0.1999999999999999,0.7,-0.48
1,7,0,1,3.0,21,7,39.0,170.18,65.77,0,2.0,2.31,0.4,0.42,0.62,0.62,1.5,3.83,11,2,37.0,182.88,70.31,0,1.17,4.31,0.12,0.5,0.41,0.0,0.0,0.8,10,5,2.0,-12.699999999999989,-4.540000000000006,0.8300000000000001,-2.0,0.28,-0.08,0.21,0.62,1.5,3.03
0,7,0,1,3.0,13,6,39.0,180.34,70.31,0,1.39,2.69,0.24,0.0,0.62,0.37,0.0,0.0,16,7,43.0,170.18,65.77,1,1.88,2.4,0.55,0.55,0.53,0.83,0.3,4.47,-3,-1,-4.0,10.159999999999997,4.540000000000006,-0.49,0.29,-0.31,-0.55,0.0899999999999999,-0.4599999999999999,-0.3,-4.47
1,8,0,1,3.0,21,5,40.0,177.8,70.31,0,3.95,3.21,0.54,0.43,0.56,0.36,0.6,1.63,23,5,48.0,182.88,77.11,0,0.97,1.87,0.27,0.0,0.48,0.37,0.5,0.0,-2,0,-8.0,-5.079999999999984,-6.799999999999997,2.9800000000000004,1.34,0.27,0.43,0.08,-0.01,0.0999999999999999,1.63
0,11,0,1,3.0,13,14,50.0,177.8,120.2,0,2.81,2.9,0.43,0.55,0.51,0.64,0.2,0.51,17,7,47.0,200.66,120.2,0,0.85,2.48,0.44,0.4,0.52,0.33,4.2,2.12,-4,7,3.0,-22.859999999999985,0.0,1.96,0.4199999999999999,-0.01,0.15,-0.01,0.31,-4.0,-1.61
1,9,0,1,3.0,35,19,44.0,182.88,83.91,0,2.71,2.32,0.49,0.51,0.55,0.7,0.8,1.87,19,8,44.0,172.72,77.11,0,1.75,2.04,0.51,0.45,0.59,0.0,4.1,3.93,16,11,0.0,10.159999999999997,6.799999999999997,0.96,0.2799999999999998,-0.02,0.06,-0.0399999999999999,0.7,-3.3,-2.06
0,7,0,1,3.0,28,12,38.0,175.26,70.31,0,2.92,2.3,0.44,0.4,0.63,0.66,0.8,1.31,34,9,34.0,177.8,70.31,0,3.54,3.19,0.53,0.4,0.51,0.55,2.7,2.32,-6,3,4.0,-2.5400000000000205,0.0,-0.6200000000000001,-0.8900000000000001,-0.09,0.0,0.12,0.1099999999999999,-1.9,-1.0099999999999998
1,7,0,1,3.0,37,17,40.0,172.72,70.31,1,2.96,3.18,0.42,0.44,0.58,0.48,1.7,1.58,33,14,40.0,177.8,70.31,1,1.95,2.51,0.31,0.53,0.63,0.92,0.8,4.08,4,3,0.0,-5.0800000000000125,0.0,1.01,0.6700000000000004,0.1099999999999999,-0.09,-0.05,-0.44,0.8999999999999999,-2.5
1,7,0,1,3.0,21,11,39.0,185.42,65.77,0,3.0,3.88,0.33,0.36,0.59,0.38,1.8,0.6,20,16,39.0,172.72,70.31,0,3.68,4.09,0.4,0.35,0.62,0.75,0.0,0.74,1,-5,0.0,12.699999999999989,-4.540000000000006,-0.6800000000000002,-0.2099999999999999,-0.07,0.01,-0.03,-0.37,1.8,-0.14
1,7,0,1,3.0,42,22,47.0,175.26,70.31,1,2.91,2.34,0.42,0.53,0.66,0.69,0.7,0.76,35,16,45.0,175.26,70.31,0,1.04,1.71,0.27,0.33,0.58,0.11,2.0,1.67,7,6,2.0,0.0,0.0,1.87,0.6299999999999999,0.1499999999999999,0.2,0.08,0.58,-1.3,-0.91
0,10,0,1,3.0,14,6,42.0,190.5,83.91,0,5.15,3.93,0.42,0.46,0.55,0.3,0.0,1.57,11,6,42.0,193.04,92.99,0,2.97,3.81,0.4,0.41,0.51,0.52,0.0,2.64,3,0,0.0,-2.539999999999992,-9.079999999999998,2.18,0.1200000000000001,0.0199999999999999,0.05,0.04,-0.22,0.0,-1.07
0,9,0,1,3.0,21,5,42.0,185.42,92.99,0,3.29,2.26,0.38,0.6,0.57,0.82,0.4,3.55,22,6,42.0,185.42,83.91,0,1.66,1.91,0.39,0.32,0.56,0.43,0.0,2.55,-1,-1,0.0,0.0,9.079999999999998,1.63,0.3499999999999998,-0.01,0.2799999999999999,0.0099999999999998,0.3899999999999999,0.4,1.0
1,9,0,1,3.0,10,5,46.0,177.8,77.11,0,2.28,2.13,0.47,0.37,0.59,0.75,0.0,0.74,21,9,41.0,182.88,83.91,0,3.1,2.48,0.47,0.34,0.57,0.77,0.5,2.55,-11,-4,5.0,-5.079999999999984,-6.799999999999997,-0.8200000000000003,-0.3500000000000001,0.0,0.0299999999999999,0.02,-0.02,-0.5,-1.81
1,8,0,1,3.0,16,9,35.0,180.34,77.11,0,2.02,2.39,0.51,0.46,0.4,0.4,4.8,3.03,22,7,44.0,182.88,77.11,0,1.74,2.06,0.32,0.5,0.55,0.29,2.0,0.66,-6,2,-9.0,-2.539999999999992,0.0,0.28,0.33,0.19,-0.0399999999999999,-0.15,0.11,2.8,2.37
1,8,0,1,3.0,27,10,39.0,175.26,77.11,0,3.3,1.63,0.39,0.6,0.65,0.37,1.8,3.67,26,10,48.0,175.26,77.11,0,2.27,2.2,0.29,1.0,0.57,0.66,0.0,1.3,1,0,-9.0,0.0,0.0,1.0299999999999998,-0.5700000000000003,0.1,-0.4,0.08,-0.29,1.8,2.37
1,7,1,1,5.0,23,11,42.0,167.64,61.23,0,3.77,2.82,0.4,0.31,0.65,0.65,0.3,2.29,16,14,45.0,175.26,70.31,0,2.76,3.2,0.48,0.55,0.56,0.74,0.5,1.19,7,-3,-3.0,-7.620000000000003,-9.080000000000004,1.0100000000000002,-0.3800000000000003,-0.0799999999999999,-0.24,0.0899999999999999,-0.0899999999999999,-0.2,1.1
1,11,0,1,3.0,19,11,60.0,185.42,92.99,0,2.85,1.53,0.57,0.46,0.59,0.58,0.5,2.78,0,1,55.0,175.26,99.79,0,0.0,2.41,0.0,0.0,0.27,0.0,0.0,0.0,19,10,5.0,10.159999999999997,-6.800000000000011,2.85,-0.8800000000000001,0.57,0.46,0.3199999999999999,0.58,0.5,2.78
1,9,0,1,3.0,28,11,46.0,185.42,77.11,1,1.8,2.07,0.43,0.24,0.63,0.61,1.0,2.49,14,7,44.0,190.5,83.91,0,1.96,2.46,0.54,0.6,0.36,0.54,0.0,1.02,14,4,2.0,-5.0800000000000125,-6.799999999999997,-0.1599999999999999,-0.3900000000000001,-0.11,-0.36,0.27,0.0699999999999999,1.0,1.4700000000000002
0,7,0,1,3.0,14,6,47.0,177.8,65.77,1,2.41,1.85,0.4,0.33,0.63,0.6,1.3,2.22,13,7,44.0,175.26,70.31,0,1.92,2.64,0.32,0.47,0.66,0.81,0.7,2.91,1,-1,3.0,2.5400000000000205,-4.540000000000006,0.4900000000000002,-0.79,0.08,-0.1399999999999999,-0.03,-0.21,0.6000000000000001,-0.69
1,8,0,1,3.0,22,13,38.0,182.88,77.11,1,4.57,3.77,0.45,0.3,0.52,0.41,1.3,1.05,22,11,50.0,177.8,77.11,1,2.72,2.79,0.39,0.48,0.65,0.47,1.4,1.6,0,2,-12.0,5.079999999999984,0.0,1.85,0.98,0.06,-0.18,-0.13,-0.06,-0.0999999999999998,-0.55
1,7,0,1,3.0,28,16,39.0,177.8,70.31,0,2.84,5.39,0.39,0.45,0.54,0.54,2.0,2.39,18,8,46.0,177.8,70.31,0,1.7,5.16,0.31,0.11,0.41,0.28,0.0,2.04,10,8,-7.0,0.0,0.0,1.14,0.2299999999999995,0.08,0.34,0.13,0.26,2.0,0.3500000000000001
0,7,0,1,3.0,21,11,42.0,180.34,70.31,0,2.52,4.57,0.33,0.0,0.51,0.74,0.0,0.0,30,12,39.0,172.72,65.77,0,3.44,3.25,0.47,0.32,0.5,0.43,1.2,3.3,-9,-1,3.0,7.620000000000003,4.540000000000006,-0.92,1.3200000000000005,-0.1399999999999999,-0.32,0.01,0.31,-1.2,-3.3
1,9,0,1,3.0,14,8,42.0,185.42,83.91,0,2.03,3.06,0.36,0.54,0.49,0.47,1.8,1.67,14,3,39.0,185.42,83.91,1,1.68,1.68,0.32,0.46,0.68,0.66,0.5,2.85,0,5,3.0,0.0,0.0,0.3499999999999998,1.38,0.0399999999999999,0.08,-0.19,-0.19,1.3,-1.1800000000000002
0,8,0,1,3.0,6,3,39.0,187.96,77.11,0,2.83,3.77,0.5,0.45,0.5,0.71,1.0,1.2,9,4,37.0,180.34,77.11,0,3.21,2.61,0.63,0.27,0.52,0.44,1.0,1.49,-3,-1,2.0,7.620000000000003,0.0,-0.3799999999999999,1.16,-0.13,0.18,-0.02,0.2699999999999999,0.0,-0.29
1,8,0,1,3.0,17,7,43.0,172.72,77.11,0,2.62,2.36,0.42,0.42,0.62,0.71,0.2,3.08,15,12,35.0,182.88,77.11,1,0.5,2.02,0.46,0.0,0.3,0.53,0.0,0.0,2,-5,8.0,-10.159999999999997,0.0,2.12,0.3399999999999998,-0.04,0.42,0.32,0.1799999999999999,0.2,3.08
1,9,1,1,5.0,34,11,48.0,187.96,83.91,1,3.05,2.05,0.61,0.77,0.6,0.69,0.8,0.5,29,15,46.0,185.42,92.99,1,3.08,1.1,0.43,0.59,0.62,0.66,0.4,3.81,5,-4,2.0,2.5400000000000205,-9.079999999999998,-0.0300000000000002,0.9499999999999996,0.18,0.18,-0.02,0.0299999999999999,0.4,-3.31
1,8,0,1,3.0,30,7,46.0,182.88,77.11,0,2.61,1.65,0.5,0.51,0.54,0.56,0.8,3.6,23,15,40.0,175.26,77.11,0,3.73,3.42,0.41,0.6,0.62,0.63,0.3,0.71,7,-8,6.0,7.620000000000003,0.0,-1.12,-1.77,0.09,-0.0899999999999999,-0.0799999999999999,-0.0699999999999999,0.5,2.89
1,7,0,1,3.0,38,21,42.0,170.18,70.31,0,2.64,3.01,0.33,0.36,0.61,0.67,0.6,3.13,32,16,39.0,172.72,70.31,1,3.48,3.21,0.47,0.35,0.6,0.55,0.6,1.95,6,5,3.0,-2.539999999999992,0.0,-0.8399999999999999,-0.2000000000000001,-0.1399999999999999,0.01,0.01,0.12,0.0,1.18
1,8,0,1,3.0,45,9,50.0,175.26,77.11,2,2.14,1.36,0.53,0.5,0.53,0.35,1.2,2.95,13,5,47.0,182.88,77.11,0,2.02,1.2,0.49,0.38,0.61,0.31,1.2,3.74,32,4,3.0,-7.620000000000003,0.0,0.1200000000000001,0.1600000000000001,0.04,0.12,-0.0799999999999999,0.0399999999999999,0.0,-0.79
0,11,0,1,3.0,22,14,47.0,182.88,119.29,0,2.18,4.79,0.36,0.27,0.46,0.65,0.1,1.14,21,9,40.0,193.04,107.95,0,4.49,3.33,0.47,0.5,0.56,0.81,0.1,0.3,1,5,7.0,-10.159999999999997,11.340000000000003,-2.31,1.46,-0.1099999999999999,-0.2299999999999999,-0.1,-0.16,0.0,0.8399999999999999
0,8,0,1,3.0,12,7,37.0,185.42,77.11,0,2.24,3.51,0.4,0.5,0.46,0.25,4.1,0.55,19,9,39.0,175.26,77.11,1,3.8,2.17,0.41,0.48,0.62,0.63,0.9,2.53,-7,-2,-2.0,10.159999999999997,0.0,-1.5599999999999996,1.34,-0.0099999999999999,0.02,-0.1599999999999999,-0.38,3.2,-1.98
0,10,0,1,3.0,26,15,42.0,175.26,92.99,2,1.13,3.44,0.46,0.54,0.45,0.28,1.0,6.0,17,4,39.0,187.96,92.99,0,2.85,1.33,0.34,0.38,0.72,0.72,0.6,2.99,9,11,3.0,-12.700000000000015,0.0,-1.7200000000000002,2.11,0.12,0.16,-0.2699999999999999,-0.4399999999999999,0.4,3.01
1,8,0,1,3.0,18,8,40.0,175.26,83.91,1,3.49,3.99,0.45,0.46,0.53,0.63,0.3,3.83,19,8,43.0,177.8,70.31,0,1.52,1.55,0.56,0.42,0.46,0.72,0.0,4.23,-1,0,-3.0,-2.5400000000000205,13.599999999999994,1.97,2.4400000000000004,-0.11,0.04,0.07,-0.0899999999999999,0.3,-0.4000000000000003
0,10,0,1,3.0,16,4,47.0,180.34,92.99,0,2.15,3.85,0.45,0.0,0.48,0.5,0.0,0.0,21,13,43.0,182.88,83.91,0,2.93,2.9,0.5,0.34,0.57,0.59,0.8,1.45,-5,-9,4.0,-2.539999999999992,9.079999999999998,-0.7800000000000002,0.9500000000000002,-0.0499999999999999,-0.34,-0.0899999999999999,-0.0899999999999999,-0.8,-1.45
1,11,0,1,3.0,33,13,36.0,210.82,120.2,0,3.12,4.04,0.47,0.46,0.46,0.55,1.7,0.56,8,3,37.0,198.12,117.93,0,2.82,2.46,0.34,0.66,0.46,0.5,2.2,3.26,25,10,-1.0,12.699999999999989,2.269999999999996,0.3000000000000002,1.58,0.1299999999999999,-0.2,0.0,0.05,-0.5000000000000002,-2.7
0,8,0,1,3.0,22,13,40.0,187.96,77.11,0,3.23,3.58,0.5,0.4,0.51,0.66,1.3,0.2,53,20,48.0,175.26,70.31,0,1.12,1.96,0.44,0.3,0.43,0.25,2.1,1.79,-31,-7,-8.0,12.700000000000015,6.799999999999997,2.11,1.62,0.06,0.1,0.08,0.41,-0.8,-1.59
1,10,0,1,3.0,27,1,36.0,193.04,112.49,0,4.29,2.22,0.57,0.45,0.64,0.95,0.5,1.93,27,8,53.0,182.88,92.99,0,1.9,1.62,0.44,0.46,0.59,0.7,0.1,3.25,0,-7,-17.0,10.159999999999997,19.5,2.39,0.6000000000000001,0.1299999999999999,-0.01,0.05,0.25,0.4,-1.32
0,9,0,1,3.0,14,6,46.0,182.88,83.91,0,3.12,2.26,0.51,0.29,0.57,0.57,0.6,3.17,34,12,42.0,187.96,77.11,1,2.06,2.25,0.38,0.39,0.6,0.84,0.5,1.98,-20,-6,4.0,-5.0800000000000125,6.799999999999997,1.06,0.0099999999999997,0.13,-0.1,-0.03,-0.27,0.0999999999999999,1.19
0,8,0,1,3.0,24,13,41.0,170.18,77.11,0,2.15,3.08,0.5,0.49,0.51,0.53,0.4,2.7,31,15,39.0,175.26,77.11,0,2.47,2.83,0.39,0.47,0.6,0.86,0.4,2.04,-7,-2,2.0,-5.079999999999984,0.0,-0.3200000000000003,0.25,0.1099999999999999,0.02,-0.0899999999999999,-0.3299999999999999,0.0,0.6600000000000001
0,7,0,1,3.0,16,8,39.0,167.64,65.77,0,3.71,2.3,0.41,0.46,0.65,0.59,0.9,1.87,35,14,45.0,170.18,70.31,1,3.81,3.52,0.41,0.65,0.6,0.63,0.8,1.23,-19,-6,-6.0,-2.5400000000000205,-4.540000000000006,-0.1,-1.2200000000000002,0.0,-0.19,0.05,-0.04,0.0999999999999999,0.6400000000000001
0,7,0,1,3.0,14,5,39.0,175.26,70.31,0,3.22,2.61,0.37,0.6,0.59,0.3,1.5,1.34,19,7,43.0,175.26,70.31,1,1.19,1.78,0.34,0.48,0.52,0.52,2.0,3.19,-5,-2,-4.0,0.0,0.0,2.03,0.8299999999999998,0.0299999999999999,0.12,0.0699999999999999,-0.22,-0.5,-1.85
0,8,0,1,3.0,15,15,41.0,185.42,77.11,0,2.11,3.75,0.37,0.55,0.51,0.19,0.7,1.18,8,3,38.0,185.42,77.11,1,3.01,2.74,0.42,0.5,0.54,0.89,0.5,3.51,7,12,3.0,0.0,0.0,-0.8999999999999999,1.0099999999999998,-0.0499999999999999,0.05,-0.03,-0.7,0.1999999999999999,-2.33
0,10,0,1,3.0,17,10,45.0,187.96,92.99,0,2.03,3.86,0.48,0.0,0.35,0.36,0.5,0.0,28,13,45.0,182.88,92.99,0,2.25,4.26,0.45,0.29,0.4,0.51,0.2,0.87,-11,-3,0.0,5.0800000000000125,0.0,-0.2200000000000002,-0.3999999999999999,0.0299999999999999,-0.29,-0.05,-0.15,0.3,-0.87
1,9,0,1,3.0,12,6,43.0,185.42,92.99,0,3.28,2.65,0.42,0.12,0.59,0.6,0.3,0.12,13,9,41.0,187.96,83.91,1,2.08,3.59,0.45,0.24,0.54,0.5,1.4,2.74,-1,-3,2.0,-2.5400000000000205,9.079999999999998,1.1999999999999995,-0.94,-0.03,-0.12,0.0499999999999999,0.0999999999999999,-1.1,-2.62
0,7,0,1,3.0,28,11,39.0,177.8,65.77,0,3.44,3.27,0.38,0.35,0.52,0.56,1.1,2.85,34,9,34.0,177.8,70.31,0,3.54,3.19,0.53,0.4,0.51,0.55,2.7,2.32,-6,2,5.0,0.0,-4.540000000000006,-0.1,0.08,-0.15,-0.05,0.01,0.01,-1.6,0.5300000000000002
1,9,0,1,3.0,25,9,43.0,177.8,83.91,0,1.86,4.79,0.48,0.46,0.38,0.25,2.4,2.08,9,4,42.0,190.5,83.91,0,3.92,1.86,0.55,0.5,0.49,0.58,0.0,0.44,16,5,1.0,-12.699999999999989,0.0,-2.06,2.93,-0.07,-0.0399999999999999,-0.1099999999999999,-0.3299999999999999,2.4,1.64
1,11,1,1,5.0,5,3,46.0,190.5,120.2,0,3.53,2.11,0.72,0.55,0.5,0.6,0.5,3.9,12,2,49.0,187.96,120.2,0,4.38,3.53,0.47,0.33,0.53,0.42,0.0,1.42,-7,1,-3.0,2.539999999999992,0.0,-0.8500000000000001,-1.42,0.25,0.22,-0.03,0.18,0.5,2.48
1,9,0,1,3.0,22,11,43.0,180.34,83.91,1,2.87,2.87,0.42,0.41,0.52,0.53,0.8,1.14,14,6,48.0,177.8,77.11,0,3.1,3.62,0.41,0.67,0.57,0.92,1.0,2.29,8,5,-5.0,2.539999999999992,6.799999999999997,-0.2299999999999999,-0.75,0.01,-0.26,-0.0499999999999999,-0.39,-0.1999999999999999,-1.15
1,8,0,1,3.0,31,18,49.0,180.34,77.11,0,3.76,3.03,0.45,0.55,0.58,0.55,2.4,0.7,26,19,43.0,182.88,77.11,0,3.76,2.92,0.55,0.46,0.55,0.63,1.3,1.68,5,-1,6.0,-2.539999999999992,0.0,0.0,0.1099999999999998,-0.1,0.09,0.0299999999999999,-0.0799999999999999,1.1,-0.98
0,10,0,1,3.0,26,12,46.0,185.42,92.99,3,3.37,3.13,0.39,0.25,0.58,0.71,1.0,0.52,15,9,46.0,193.04,92.99,0,2.76,3.01,0.38,0.4,0.52,0.6,1.0,1.32,11,3,0.0,-7.620000000000003,0.0,0.6100000000000003,0.1200000000000001,0.01,-0.15,0.0599999999999999,0.1099999999999999,0.0,-0.8
1,7,0,1,3.0,14,7,46.0,177.8,70.31,0,2.61,2.52,0.27,0.31,0.67,0.53,1.6,2.32,16,7,44.0,172.72,70.31,0,2.45,1.94,0.43,0.54,0.63,0.69,0.8,2.9,-2,0,2.0,5.0800000000000125,0.0,0.1599999999999997,0.5800000000000001,-0.1599999999999999,-0.23,0.04,-0.1599999999999999,0.8,-0.5800000000000001
1,11,0,1,3.0,10,5,41.0,193.04,111.13,0,2.92,2.22,0.37,0.46,0.57,0.72,0.4,2.32,21,4,48.0,187.96,117.03,0,1.35,3.17,0.31,0.18,0.47,0.0,0.6,1.19,-11,1,-7.0,5.079999999999984,-5.900000000000006,1.5699999999999998,-0.9499999999999996,0.06,0.28,0.0999999999999999,0.72,-0.1999999999999999,1.13
0,10,0,1,3.0,14,8,44.0,182.88,92.99,0,2.17,2.08,0.41,0.5,0.55,0.47,2.3,0.46,11,3,45.0,182.88,92.99,0,2.17,4.77,0.55,0.1,0.46,1.0,3.3,1.63,3,5,-1.0,0.0,0.0,0.0,-2.6899999999999995,-0.14,0.4,0.09,-0.53,-1.0,-1.17
1,9,0,1,3.0,23,17,41.0,198.12,83.91,0,2.31,2.4,0.41,0.45,0.54,0.56,1.7,0.49,15,8,40.0,190.5,92.99,1,1.69,2.69,0.37,0.5,0.59,0.33,1.1,1.69,8,9,1.0,7.620000000000003,-9.079999999999998,0.6200000000000001,-0.29,0.0399999999999999,-0.0499999999999999,-0.0499999999999999,0.23,0.5999999999999999,-1.2
1,9,0,1,3.0,23,5,44.0,180.34,83.91,1,1.41,1.58,0.29,0.54,0.62,0.72,0.0,2.96,22,6,42.0,185.42,83.91,0,1.66,1.91,0.39,0.32,0.56,0.43,0.0,2.55,1,-1,2.0,-5.079999999999984,0.0,-0.25,-0.3299999999999998,-0.1,0.22,0.0599999999999999,0.29,0.0,0.4100000000000001
0,8,0,1,3.0,26,10,48.0,175.26,77.11,0,2.27,2.2,0.29,1.0,0.57,0.66,0.0,1.3,15,7,43.0,177.8,77.11,1,0.73,2.27,0.2,0.44,0.46,0.4,2.5,2.46,11,3,5.0,-2.5400000000000205,0.0,1.54,-0.0699999999999998,0.0899999999999999,0.56,0.1099999999999999,0.26,-2.5,-1.16
1,11,0,1,3.0,8,2,44.0,182.88,108.86,0,2.46,1.18,0.41,0.71,0.81,0.7,0.0,1.32,17,5,38.0,182.88,83.91,0,1.67,2.13,0.44,0.25,0.37,0.31,1.7,1.93,-9,-3,6.0,0.0,24.950000000000003,0.79,-0.95,-0.03,0.4599999999999999,0.44,0.3899999999999999,-1.7,-0.6099999999999999
1,9,1,1,3.0,22,12,39.0,180.34,77.11,0,4.63,3.68,0.37,0.25,0.6,0.69,0.4,1.89,8,5,42.0,182.88,77.11,0,2.69,2.57,0.45,0.55,0.54,0.38,0.0,2.88,14,7,-3.0,-2.539999999999992,0.0,1.94,1.1100000000000003,-0.08,-0.3,0.0599999999999999,0.3099999999999999,0.4,-0.99
0,10,0,1,3.0,17,11,48.0,187.96,83.91,0,3.25,2.98,0.36,0.45,0.59,0.62,0.7,1.18,12,8,47.0,185.42,92.99,0,3.69,3.8,0.42,0.34,0.61,0.91,0.0,3.0,5,3,1.0,2.5400000000000205,-9.079999999999998,-0.4399999999999999,-0.8199999999999998,-0.06,0.1099999999999999,-0.02,-0.29,0.7,-1.82
1,9,0,1,3.0,22,11,43.0,180.34,83.91,1,2.87,2.87,0.42,0.41,0.52,0.53,0.8,1.14,12,5,49.0,182.88,77.11,0,3.6,2.53,0.52,0.34,0.56,0.83,0.5,3.78,10,6,-6.0,-2.539999999999992,6.799999999999997,-0.73,0.3400000000000003,-0.1,0.0699999999999999,-0.04,-0.2999999999999999,0.3,-2.64
0,7,0,1,3.0,24,9,47.0,170.18,70.31,1,3.17,3.03,0.43,0.3,0.64,0.6,0.8,0.67,23,11,45.0,167.64,65.77,0,3.87,2.67,0.32,0.32,0.65,0.65,0.3,0.87,1,-2,2.0,2.5400000000000205,4.540000000000006,-0.7000000000000002,0.3599999999999999,0.1099999999999999,-0.02,-0.01,-0.05,0.5,-0.1999999999999999
0,9,0,1,3.0,8,4,40.0,185.42,83.91,0,3.08,2.55,0.39,0.0,0.63,0.66,0.0,0.0,10,5,46.0,177.8,77.11,0,2.28,2.13,0.47,0.37,0.59,0.75,0.0,0.74,-2,-1,-6.0,7.619999999999976,6.799999999999997,0.8000000000000003,0.4199999999999999,-0.0799999999999999,-0.37,0.04,-0.0899999999999999,0.0,-0.74
1,7,0,1,3.0,35,16,45.0,175.26,70.31,0,1.04,1.71,0.27,0.33,0.58,0.11,2.0,1.67,12,6,38.0,182.88,70.31,0,0.25,1.67,0.19,1.0,0.47,0.6,2.3,0.76,23,10,7.0,-7.620000000000003,0.0,0.79,0.04,0.08,-0.6699999999999999,0.1099999999999999,-0.49,-0.2999999999999998,0.91
1,9,0,1,3.0,20,10,36.0,185.42,83.91,0,3.38,3.15,0.43,0.26,0.55,0.81,0.0,0.78,20,14,42.0,190.5,77.11,0,3.08,3.14,0.31,0.16,0.51,0.48,0.8,0.89,0,-4,-6.0,-5.0800000000000125,6.799999999999997,0.2999999999999998,0.0099999999999997,0.12,0.1,0.04,0.33,-0.8,-0.1099999999999999
0,9,0,1,3.0,15,4,43.0,177.8,83.91,0,1.1,6.1,0.2,0.0,0.43,0.0,0.0,0.0,22,10,44.0,185.42,77.11,1,3.23,2.09,0.5,0.54,0.64,0.66,0.8,1.53,-7,-6,-1.0,-7.619999999999976,6.799999999999997,-2.13,4.01,-0.3,-0.54,-0.21,-0.66,-0.8,-1.53
1,9,0,1,3.0,24,13,37.0,187.96,83.91,0,3.57,2.96,0.44,0.19,0.56,0.57,0.5,0.27,6,3,40.0,190.5,83.91,0,1.93,4.13,0.3,0.5,0.44,1.0,1.0,2.0,18,10,-3.0,-2.539999999999992,0.0,1.64,-1.17,0.14,-0.31,0.12,-0.43,-0.5,-1.73
0,11,0,1,3.0,15,15,43.0,193.04,104.33,2,3.94,4.33,0.55,0.33,0.42,1.0,1.1,0.52,18,7,41.0,198.12,115.67,0,2.93,4.31,0.41,0.68,0.42,0.75,0.2,1.21,-3,8,2.0,-5.0800000000000125,-11.340000000000003,1.0099999999999998,0.0200000000000004,0.14,-0.35,0.0,0.25,0.9000000000000001,-0.69
0,10,0,1,3.0,21,8,54.0,187.96,92.99,0,2.97,2.71,0.35,0.75,0.56,0.81,0.0,0.44,29,7,49.0,185.42,83.91,1,4.1,2.07,0.44,0.66,0.62,0.63,0.7,1.31,-8,1,5.0,2.5400000000000205,9.079999999999998,-1.1299999999999994,0.6400000000000001,-0.09,0.0899999999999999,-0.0599999999999999,0.18,-0.7,-0.8700000000000001
1,11,0,1,3.0,35,11,49.0,187.96,104.33,1,2.11,1.89,0.5,0.4,0.63,0.78,0.3,0.19,8,7,44.0,180.34,106.59,0,2.72,3.54,0.52,0.0,0.59,0.76,0.2,0.0,27,4,5.0,7.620000000000003,-2.260000000000005,-0.6100000000000003,-1.65,-0.02,0.4,0.04,0.02,0.0999999999999999,0.19
0,8,0,1,3.0,18,9,43.0,180.34,77.11,0,1.71,1.99,0.39,0.31,0.63,0.63,1.2,1.42,20,7,41.0,182.88,77.11,0,3.22,3.28,0.42,0.41,0.62,0.78,2.0,1.86,-2,2,2.0,-2.539999999999992,0.0,-1.5100000000000002,-1.2899999999999998,-0.0299999999999999,-0.0999999999999999,0.01,-0.15,-0.8,-0.4400000000000001
1,11,0,1,3.0,39,14,42.0,193.04,120.2,0,3.71,4.63,0.42,0.34,0.47,0.7,0.4,0.68,39,16,47.0,187.96,102.06,0,1.05,1.78,0.47,0.0,0.5,0.25,1.0,0.0,0,-2,-5.0,5.079999999999984,18.14,2.66,2.85,-0.0499999999999999,0.34,-0.03,0.4499999999999999,-0.6,0.68
1,8,0,1,3.0,32,14,39.0,187.96,77.11,0,3.66,2.67,0.39,0.46,0.55,0.38,1.0,0.59,19,4,34.0,182.88,77.11,0,3.75,2.8,0.42,0.47,0.62,0.88,0.4,1.77,13,10,5.0,5.0800000000000125,0.0,-0.0899999999999998,-0.1299999999999999,-0.0299999999999999,-0.0099999999999999,-0.0699999999999999,-0.5,0.6,-1.1800000000000002
0,7,0,1,3.0,16,8,39.0,167.64,65.77,0,3.71,2.3,0.41,0.46,0.65,0.59,0.9,1.87,18,9,42.0,177.8,70.31,1,5.33,3.54,0.39,0.33,0.61,0.79,1.0,1.82,-2,-1,-3.0,-10.160000000000023,-4.540000000000006,-1.62,-1.2400000000000002,0.0199999999999999,0.13,0.04,-0.2,-0.0999999999999999,0.05
